=== START Cell A (ramp_down) at 2026-05-26T08:17:46Z ===
logs/0751e570-5cd5-44ba-882b-b40c88951ec3.txt
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: W&B API key is configured. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.26.1
wandb: Run data is saved locally in /workspace/senpai/target/wandb/run-20260526_081752-1oez0e2z
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run wd-sched-A-ramp_down-n1
wandb: ⭐️ View project at https://wandb.ai/wandb-applied-ai-team/modded-nanogpt-senpai
wandb: 🚀 View run at https://wandb.ai/wandb-applied-ai-team/modded-nanogpt-senpai/runs/1oez0e2z
[init] mode=musoft  L=12  block_residual_attn.proj_std=0.005984
step:0/3250 val_loss:10.82583 train_time:0.002s step_avg:nanms
step:1/3250 train_time:23.784s step_avg:23783.92ms
step:483/3250 train_time:955.152s step_avg:1977.54ms
step:484/3250 train_time:956.975s step_avg:1977.22ms
step:485/3250 train_time:958.797s step_avg:1976.90ms
step:486/3250 train_time:960.619s step_avg:1976.58ms
step:487/3250 train_time:962.441s step_avg:1976.27ms
step:488/3250 train_time:964.264s step_avg:1975.95ms
step:489/3250 train_time:966.086s step_avg:1975.64ms
step:490/3250 train_time:967.909s step_avg:1975.32ms
step:491/3250 train_time:969.732s step_avg:1975.01ms
step:492/3250 train_time:971.556s step_avg:1974.71ms
step:493/3250 train_time:973.377s step_avg:1974.40ms
step:494/3250 train_time:975.200s step_avg:1974.09ms
step:495/3250 train_time:977.022s step_avg:1973.78ms
step:496/3250 train_time:978.845s step_avg:1973.48ms
step:497/3250 train_time:981.503s step_avg:1974.85ms
step:498/3250 train_time:983.325s step_avg:1974.55ms
step:499/3250 train_time:985.147s step_avg:1974.24ms
step:500/3250 train_time:987.309s step_avg:1974.62ms
step:500/3250 val_loss:3.81674 train_time:987.310s step_avg:1888.10ms
step:501/3250 train_time:989.132s step_avg:1974.32ms
step:502/3250 train_time:990.954s step_avg:1974.01ms
step:503/3250 train_time:992.777s step_avg:1973.71ms
step:504/3250 train_time:994.600s step_avg:1973.41ms
step:505/3250 train_time:996.423s step_avg:1973.11ms
step:506/3250 train_time:998.245s step_avg:1972.82ms
step:507/3250 train_time:1000.067s step_avg:1972.52ms
step:508/3250 train_time:1001.891s step_avg:1972.23ms
step:509/3250 train_time:1003.714s step_avg:1971.93ms
step:510/3250 train_time:1005.537s step_avg:1971.64ms
step:511/3250 train_time:1007.360s step_avg:1971.35ms
step:512/3250 train_time:1009.182s step_avg:1971.06ms
step:513/3250 train_time:1011.840s step_avg:1972.40ms
step:514/3250 train_time:1013.662s step_avg:1972.11ms
step:515/3250 train_time:1015.484s step_avg:1971.81ms
step:516/3250 train_time:1017.306s step_avg:1971.52ms
step:517/3250 train_time:1019.129s step_avg:1971.24ms
step:518/3250 train_time:1020.951s step_avg:1970.95ms
step:519/3250 train_time:1022.774s step_avg:1970.66ms
step:520/3250 train_time:1024.596s step_avg:1970.38ms
step:521/3250 train_time:1026.418s step_avg:1970.09ms
step:522/3250 train_time:1028.241s step_avg:1969.81ms
step:523/3250 train_time:1030.063s step_avg:1969.53ms
step:524/3250 train_time:1031.887s step_avg:1969.25ms
step:525/3250 train_time:1033.981s step_avg:1969.49ms
step:526/3250 train_time:1035.804s step_avg:1969.21ms
step:527/3250 train_time:1037.628s step_avg:1968.93ms
step:528/3250 train_time:1039.450s step_avg:1968.65ms
step:529/3250 train_time:1042.107s step_avg:1969.96ms
step:530/3250 train_time:1043.930s step_avg:1969.68ms
step:531/3250 train_time:1045.753s step_avg:1969.40ms
step:532/3250 train_time:1047.575s step_avg:1969.13ms
step:533/3250 train_time:1049.398s step_avg:1968.85ms
step:534/3250 train_time:1051.221s step_avg:1968.58ms
step:535/3250 train_time:1053.044s step_avg:1968.31ms
step:536/3250 train_time:1054.867s step_avg:1968.04ms
step:537/3250 train_time:1056.691s step_avg:1967.77ms
step:538/3250 train_time:1058.514s step_avg:1967.50ms
step:539/3250 train_time:1060.337s step_avg:1967.23ms
step:540/3250 train_time:1062.160s step_avg:1966.96ms
step:541/3250 train_time:1063.983s step_avg:1966.70ms
step:542/3250 train_time:1065.806s step_avg:1966.43ms
step:543/3250 train_time:1067.629s step_avg:1966.17ms
step:544/3250 train_time:1069.452s step_avg:1965.90ms
step:545/3250 train_time:1072.109s step_avg:1967.17ms
step:546/3250 train_time:1073.932s step_avg:1966.91ms
step:547/3250 train_time:1075.754s step_avg:1966.64ms
step:548/3250 train_time:1077.576s step_avg:1966.38ms
step:549/3250 train_time:1079.398s step_avg:1966.12ms
step:550/3250 train_time:1081.495s step_avg:1966.35ms
step:551/3250 train_time:1083.317s step_avg:1966.09ms
step:552/3250 train_time:1085.141s step_avg:1965.84ms
step:553/3250 train_time:1086.963s step_avg:1965.58ms
step:554/3250 train_time:1088.785s step_avg:1965.32ms
step:555/3250 train_time:1090.608s step_avg:1965.06ms
step:556/3250 train_time:1092.432s step_avg:1964.81ms
step:557/3250 train_time:1094.255s step_avg:1964.55ms
step:558/3250 train_time:1096.078s step_avg:1964.30ms
step:559/3250 train_time:1097.900s step_avg:1964.04ms
step:560/3250 train_time:1099.723s step_avg:1963.79ms
step:561/3250 train_time:1102.380s step_avg:1965.03ms
step:562/3250 train_time:1104.204s step_avg:1964.78ms
step:563/3250 train_time:1106.028s step_avg:1964.53ms
step:564/3250 train_time:1107.851s step_avg:1964.27ms
step:565/3250 train_time:1109.675s step_avg:1964.03ms
step:566/3250 train_time:1111.497s step_avg:1963.78ms
step:567/3250 train_time:1113.320s step_avg:1963.53ms
step:568/3250 train_time:1115.142s step_avg:1963.28ms
step:569/3250 train_time:1116.965s step_avg:1963.03ms
step:570/3250 train_time:1118.789s step_avg:1962.79ms
step:571/3250 train_time:1120.647s step_avg:1962.60ms
step:572/3250 train_time:1122.471s step_avg:1962.36ms
step:573/3250 train_time:1124.294s step_avg:1962.12ms
step:574/3250 train_time:1126.117s step_avg:1961.88ms
step:575/3250 train_time:1128.213s step_avg:1962.11ms
step:576/3250 train_time:1130.036s step_avg:1961.87ms
step:577/3250 train_time:1132.694s step_avg:1963.07ms
step:578/3250 train_time:1134.516s step_avg:1962.83ms
step:579/3250 train_time:1136.339s step_avg:1962.59ms
step:580/3250 train_time:1138.162s step_avg:1962.35ms
step:581/3250 train_time:1139.984s step_avg:1962.11ms
step:582/3250 train_time:1141.810s step_avg:1961.87ms
step:583/3250 train_time:1143.633s step_avg:1961.64ms
step:584/3250 train_time:1145.457s step_avg:1961.40ms
step:585/3250 train_time:1147.280s step_avg:1961.16ms
step:586/3250 train_time:1149.104s step_avg:1960.93ms
step:587/3250 train_time:1150.928s step_avg:1960.69ms
step:588/3250 train_time:1152.751s step_avg:1960.46ms
step:589/3250 train_time:1154.573s step_avg:1960.23ms
step:590/3250 train_time:1156.395s step_avg:1959.99ms
step:591/3250 train_time:1158.219s step_avg:1959.76ms
step:592/3250 train_time:1160.043s step_avg:1959.53ms
step:593/3250 train_time:1162.701s step_avg:1960.71ms
step:594/3250 train_time:1164.523s step_avg:1960.48ms
step:595/3250 train_time:1166.347s step_avg:1960.25ms
step:596/3250 train_time:1168.170s step_avg:1960.02ms
step:597/3250 train_time:1169.992s step_avg:1959.79ms
step:598/3250 train_time:1171.817s step_avg:1959.56ms
step:599/3250 train_time:1173.641s step_avg:1959.33ms
step:600/3250 train_time:1175.737s step_avg:1959.56ms
step:601/3250 train_time:1177.561s step_avg:1959.34ms
step:602/3250 train_time:1179.384s step_avg:1959.11ms
step:603/3250 train_time:1181.208s step_avg:1958.88ms
step:604/3250 train_time:1183.031s step_avg:1958.66ms
step:605/3250 train_time:1184.854s step_avg:1958.44ms
step:606/3250 train_time:1186.677s step_avg:1958.21ms
step:607/3250 train_time:1188.500s step_avg:1957.99ms
step:608/3250 train_time:1190.322s step_avg:1957.77ms
step:609/3250 train_time:1192.980s step_avg:1958.92ms
step:610/3250 train_time:1194.802s step_avg:1958.69ms
step:611/3250 train_time:1196.625s step_avg:1958.47ms
step:612/3250 train_time:1198.447s step_avg:1958.25ms
step:613/3250 train_time:1200.270s step_avg:1958.03ms
step:614/3250 train_time:1202.093s step_avg:1957.81ms
step:615/3250 train_time:1203.915s step_avg:1957.59ms
step:616/3250 train_time:1205.738s step_avg:1957.37ms
step:617/3250 train_time:1207.560s step_avg:1957.15ms
step:618/3250 train_time:1209.383s step_avg:1956.93ms
step:619/3250 train_time:1211.205s step_avg:1956.71ms
step:620/3250 train_time:1213.028s step_avg:1956.50ms
step:621/3250 train_time:1214.850s step_avg:1956.28ms
step:622/3250 train_time:1216.673s step_avg:1956.07ms
step:623/3250 train_time:1218.496s step_avg:1955.85ms
step:624/3250 train_time:1220.319s step_avg:1955.64ms
step:625/3250 train_time:1223.314s step_avg:1957.30ms
step:625/3250 val_loss:3.75196 train_time:1223.314s step_avg:1888.04ms
step:626/3250 train_time:1225.137s step_avg:1957.09ms
step:627/3250 train_time:1226.960s step_avg:1956.87ms
step:628/3250 train_time:1228.783s step_avg:1956.66ms
step:629/3250 train_time:1230.607s step_avg:1956.45ms
step:630/3250 train_time:1232.430s step_avg:1956.24ms
step:631/3250 train_time:1234.253s step_avg:1956.03ms
step:632/3250 train_time:1236.075s step_avg:1955.82ms
step:633/3250 train_time:1237.898s step_avg:1955.61ms
step:634/3250 train_time:1239.723s step_avg:1955.40ms
step:635/3250 train_time:1241.545s step_avg:1955.19ms
step:636/3250 train_time:1243.367s step_avg:1954.98ms
step:637/3250 train_time:1245.190s step_avg:1954.77ms
step:638/3250 train_time:1247.014s step_avg:1954.57ms
step:639/3250 train_time:1248.837s step_avg:1954.36ms
step:640/3250 train_time:1250.660s step_avg:1954.16ms
step:641/3250 train_time:1253.317s step_avg:1955.25ms
step:642/3250 train_time:1255.139s step_avg:1955.05ms
step:643/3250 train_time:1256.961s step_avg:1954.84ms
step:644/3250 train_time:1258.784s step_avg:1954.63ms
step:645/3250 train_time:1260.606s step_avg:1954.43ms
step:646/3250 train_time:1262.429s step_avg:1954.22ms
step:647/3250 train_time:1264.252s step_avg:1954.02ms
step:648/3250 train_time:1266.075s step_avg:1953.82ms
step:649/3250 train_time:1267.897s step_avg:1953.62ms
step:650/3250 train_time:1269.992s step_avg:1953.83ms
step:651/3250 train_time:1271.814s step_avg:1953.63ms
step:652/3250 train_time:1273.638s step_avg:1953.43ms
step:653/3250 train_time:1275.460s step_avg:1953.23ms
step:654/3250 train_time:1277.284s step_avg:1953.03ms
step:655/3250 train_time:1279.106s step_avg:1952.83ms
step:656/3250 train_time:1280.929s step_avg:1952.64ms
step:657/3250 train_time:1283.586s step_avg:1953.71ms
step:658/3250 train_time:1285.409s step_avg:1953.51ms
step:659/3250 train_time:1287.232s step_avg:1953.31ms
step:660/3250 train_time:1289.055s step_avg:1953.11ms
step:661/3250 train_time:1290.879s step_avg:1952.92ms
step:662/3250 train_time:1292.702s step_avg:1952.72ms
step:663/3250 train_time:1294.525s step_avg:1952.53ms
step:664/3250 train_time:1296.347s step_avg:1952.33ms
step:665/3250 train_time:1298.170s step_avg:1952.14ms
step:666/3250 train_time:1299.995s step_avg:1951.94ms
step:667/3250 train_time:1301.818s step_avg:1951.75ms
step:668/3250 train_time:1303.642s step_avg:1951.56ms
step:669/3250 train_time:1305.465s step_avg:1951.37ms
step:670/3250 train_time:1307.288s step_avg:1951.18ms
step:671/3250 train_time:1309.112s step_avg:1950.99ms
step:672/3250 train_time:1310.936s step_avg:1950.80ms
step:673/3250 train_time:1313.594s step_avg:1951.85ms
step:674/3250 train_time:1315.417s step_avg:1951.66ms
step:675/3250 train_time:1317.514s step_avg:1951.87ms
step:676/3250 train_time:1319.335s step_avg:1951.68ms
step:677/3250 train_time:1321.157s step_avg:1951.49ms
step:678/3250 train_time:1322.979s step_avg:1951.30ms
step:679/3250 train_time:1324.802s step_avg:1951.11ms
step:680/3250 train_time:1326.626s step_avg:1950.92ms
step:681/3250 train_time:1328.450s step_avg:1950.73ms
step:682/3250 train_time:1330.272s step_avg:1950.55ms
step:683/3250 train_time:1332.095s step_avg:1950.36ms
step:684/3250 train_time:1333.918s step_avg:1950.17ms
step:685/3250 train_time:1335.741s step_avg:1949.99ms
step:686/3250 train_time:1337.563s step_avg:1949.80ms
step:687/3250 train_time:1339.385s step_avg:1949.61ms
step:688/3250 train_time:1341.207s step_avg:1949.43ms
step:689/3250 train_time:1343.864s step_avg:1950.46ms
step:690/3250 train_time:1345.686s step_avg:1950.27ms
step:691/3250 train_time:1347.507s step_avg:1950.08ms
step:692/3250 train_time:1349.329s step_avg:1949.90ms
step:693/3250 train_time:1351.151s step_avg:1949.71ms
step:694/3250 train_time:1352.973s step_avg:1949.53ms
step:695/3250 train_time:1354.795s step_avg:1949.34ms
step:696/3250 train_time:1356.616s step_avg:1949.16ms
step:697/3250 train_time:1358.437s step_avg:1948.98ms
step:698/3250 train_time:1360.261s step_avg:1948.80ms
step:699/3250 train_time:1362.083s step_avg:1948.62ms
step:700/3250 train_time:1364.178s step_avg:1948.83ms
step:701/3250 train_time:1365.999s step_avg:1948.64ms
step:702/3250 train_time:1367.821s step_avg:1948.46ms
step:703/3250 train_time:1369.642s step_avg:1948.28ms
step:704/3250 train_time:1371.465s step_avg:1948.10ms
step:705/3250 train_time:1374.122s step_avg:1949.11ms
step:706/3250 train_time:1375.944s step_avg:1948.93ms
step:707/3250 train_time:1377.766s step_avg:1948.75ms
step:708/3250 train_time:1379.589s step_avg:1948.57ms
step:709/3250 train_time:1381.412s step_avg:1948.39ms
step:710/3250 train_time:1383.234s step_avg:1948.22ms
step:711/3250 train_time:1385.055s step_avg:1948.04ms
step:712/3250 train_time:1386.877s step_avg:1947.86ms
step:713/3250 train_time:1388.701s step_avg:1947.69ms
step:714/3250 train_time:1390.524s step_avg:1947.51ms
step:715/3250 train_time:1392.345s step_avg:1947.34ms
step:716/3250 train_time:1394.168s step_avg:1947.16ms
step:717/3250 train_time:1395.990s step_avg:1946.99ms
step:718/3250 train_time:1397.812s step_avg:1946.81ms
step:719/3250 train_time:1399.635s step_avg:1946.64ms
step:720/3250 train_time:1401.457s step_avg:1946.47ms
step:721/3250 train_time:1404.114s step_avg:1947.45ms
step:722/3250 train_time:1405.937s step_avg:1947.28ms
step:723/3250 train_time:1407.758s step_avg:1947.11ms
step:724/3250 train_time:1409.579s step_avg:1946.93ms
step:725/3250 train_time:1411.674s step_avg:1947.14ms
step:726/3250 train_time:1413.495s step_avg:1946.96ms
step:727/3250 train_time:1415.316s step_avg:1946.79ms
step:728/3250 train_time:1417.138s step_avg:1946.62ms
step:729/3250 train_time:1418.960s step_avg:1946.45ms
step:730/3250 train_time:1420.782s step_avg:1946.28ms
step:731/3250 train_time:1422.603s step_avg:1946.11ms
step:732/3250 train_time:1424.424s step_avg:1945.93ms
step:733/3250 train_time:1426.246s step_avg:1945.77ms
step:734/3250 train_time:1428.069s step_avg:1945.60ms
step:735/3250 train_time:1429.891s step_avg:1945.43ms
step:736/3250 train_time:1431.713s step_avg:1945.26ms
step:737/3250 train_time:1434.369s step_avg:1946.23ms
step:738/3250 train_time:1436.191s step_avg:1946.06ms
step:739/3250 train_time:1438.012s step_avg:1945.89ms
step:740/3250 train_time:1439.834s step_avg:1945.72ms
step:741/3250 train_time:1441.656s step_avg:1945.55ms
step:742/3250 train_time:1443.479s step_avg:1945.39ms
step:743/3250 train_time:1445.301s step_avg:1945.22ms
step:744/3250 train_time:1447.124s step_avg:1945.06ms
step:745/3250 train_time:1448.947s step_avg:1944.89ms
step:746/3250 train_time:1450.770s step_avg:1944.73ms
step:747/3250 train_time:1452.592s step_avg:1944.57ms
step:748/3250 train_time:1454.416s step_avg:1944.41ms
step:749/3250 train_time:1456.237s step_avg:1944.24ms
step:750/3250 train_time:1458.397s step_avg:1944.53ms
step:750/3250 val_loss:3.71328 train_time:1458.397s step_avg:1880.66ms
step:751/3250 train_time:1460.220s step_avg:1944.37ms
step:752/3250 train_time:1462.044s step_avg:1944.21ms
step:753/3250 train_time:1464.701s step_avg:1945.15ms
step:754/3250 train_time:1466.523s step_avg:1944.99ms
step:755/3250 train_time:1468.345s step_avg:1944.83ms
step:756/3250 train_time:1470.168s step_avg:1944.67ms
step:757/3250 train_time:1471.990s step_avg:1944.50ms
step:758/3250 train_time:1473.811s step_avg:1944.34ms
step:759/3250 train_time:1475.633s step_avg:1944.18ms
step:760/3250 train_time:1477.454s step_avg:1944.02ms
step:761/3250 train_time:1479.312s step_avg:1943.91ms
step:762/3250 train_time:1481.134s step_avg:1943.75ms
step:763/3250 train_time:1482.955s step_avg:1943.58ms
step:764/3250 train_time:1484.776s step_avg:1943.42ms
step:765/3250 train_time:1486.598s step_avg:1943.27ms
step:766/3250 train_time:1488.421s step_avg:1943.11ms
step:767/3250 train_time:1490.243s step_avg:1942.95ms
step:768/3250 train_time:1492.064s step_avg:1942.79ms
step:769/3250 train_time:1494.720s step_avg:1943.72ms
step:770/3250 train_time:1496.542s step_avg:1943.56ms
step:771/3250 train_time:1498.363s step_avg:1943.40ms
step:772/3250 train_time:1500.184s step_avg:1943.24ms
step:773/3250 train_time:1502.006s step_avg:1943.09ms
step:774/3250 train_time:1503.828s step_avg:1942.93ms
step:775/3250 train_time:1505.921s step_avg:1943.12ms
step:776/3250 train_time:1507.744s step_avg:1942.97ms
step:777/3250 train_time:1509.565s step_avg:1942.81ms
step:778/3250 train_time:1511.385s step_avg:1942.65ms
step:779/3250 train_time:1513.205s step_avg:1942.50ms
step:780/3250 train_time:1515.026s step_avg:1942.34ms
step:781/3250 train_time:1516.848s step_avg:1942.19ms
step:782/3250 train_time:1518.670s step_avg:1942.03ms
step:783/3250 train_time:1520.491s step_avg:1941.88ms
step:784/3250 train_time:1522.312s step_avg:1941.72ms
step:785/3250 train_time:1524.967s step_avg:1942.63ms
step:786/3250 train_time:1526.788s step_avg:1942.48ms
step:787/3250 train_time:1528.610s step_avg:1942.32ms
step:788/3250 train_time:1530.430s step_avg:1942.17ms
step:789/3250 train_time:1532.251s step_avg:1942.02ms
step:790/3250 train_time:1534.073s step_avg:1941.86ms
step:791/3250 train_time:1535.893s step_avg:1941.71ms
step:792/3250 train_time:1537.714s step_avg:1941.56ms
step:793/3250 train_time:1539.535s step_avg:1941.41ms
step:794/3250 train_time:1541.357s step_avg:1941.26ms
step:795/3250 train_time:1543.178s step_avg:1941.10ms
step:796/3250 train_time:1545.000s step_avg:1940.95ms
step:797/3250 train_time:1546.821s step_avg:1940.80ms
step:798/3250 train_time:1548.644s step_avg:1940.66ms
step:799/3250 train_time:1550.466s step_avg:1940.51ms
step:800/3250 train_time:1552.559s step_avg:1940.70ms
step:801/3250 train_time:1555.215s step_avg:1941.59ms
step:802/3250 train_time:1557.036s step_avg:1941.44ms
step:803/3250 train_time:1558.858s step_avg:1941.29ms
step:804/3250 train_time:1560.678s step_avg:1941.14ms
step:805/3250 train_time:1562.499s step_avg:1940.99ms
step:806/3250 train_time:1564.321s step_avg:1940.84ms
step:807/3250 train_time:1566.142s step_avg:1940.70ms
step:808/3250 train_time:1567.962s step_avg:1940.55ms
step:809/3250 train_time:1569.783s step_avg:1940.40ms
step:810/3250 train_time:1571.604s step_avg:1940.25ms
step:811/3250 train_time:1573.426s step_avg:1940.11ms
step:812/3250 train_time:1575.247s step_avg:1939.96ms
step:813/3250 train_time:1577.068s step_avg:1939.81ms
step:814/3250 train_time:1578.889s step_avg:1939.67ms
step:815/3250 train_time:1580.711s step_avg:1939.52ms
step:816/3250 train_time:1582.532s step_avg:1939.38ms
step:817/3250 train_time:1585.187s step_avg:1940.25ms
step:818/3250 train_time:1587.011s step_avg:1940.11ms
step:819/3250 train_time:1588.833s step_avg:1939.97ms
step:820/3250 train_time:1590.654s step_avg:1939.82ms
step:821/3250 train_time:1592.475s step_avg:1939.68ms
step:822/3250 train_time:1594.296s step_avg:1939.53ms
step:823/3250 train_time:1596.117s step_avg:1939.39ms
step:824/3250 train_time:1597.939s step_avg:1939.25ms
step:825/3250 train_time:1600.032s step_avg:1939.43ms
step:826/3250 train_time:1601.853s step_avg:1939.29ms
step:827/3250 train_time:1603.673s step_avg:1939.15ms
step:828/3250 train_time:1605.494s step_avg:1939.00ms
step:829/3250 train_time:1607.314s step_avg:1938.86ms
step:830/3250 train_time:1609.136s step_avg:1938.72ms
step:831/3250 train_time:1610.957s step_avg:1938.58ms
step:832/3250 train_time:1612.778s step_avg:1938.44ms
step:833/3250 train_time:1615.434s step_avg:1939.30ms
step:834/3250 train_time:1617.256s step_avg:1939.16ms
step:835/3250 train_time:1619.078s step_avg:1939.02ms
step:836/3250 train_time:1620.899s step_avg:1938.87ms
step:837/3250 train_time:1622.721s step_avg:1938.74ms
step:838/3250 train_time:1624.543s step_avg:1938.60ms
